
Episode 900 finished after 404 time steps with total reward = -9698.00, explorations = 13, exploitations = 364, last epsilon used = 0.05.
Episode 0 finished after 383 time steps with total reward = -9704.00, explorations = 17, exploitations = 355, last epsilon used = 0.05.
Episode 100 finished after 566 time steps with total reward = 10422.00, explorations = 24, exploitations = 528, last epsilon used = 0.05.
Episode 200 finished after 353 time steps with total reward = -9759.00, explorations = 18, exploitations = 317, last epsilon used = 0.05.
Episode 300 finished after 323 time steps with total reward = -9757.00, explorations = 14, exploitations = 294, last epsilon used = 0.05.
Episode 400 finished after 334 time steps with total reward = -9753.00, explorations = 21, exploitations = 291, last epsilon used = 0.05.
Episode 500 finished after 408 time steps with total reward = -9705.00, explorations = 21, exploitations = 371, last epsilon used = 0.05.
Episode 600 finished after 408 time steps with total reward = -9704.00, explorations = 19, exploitations = 371, last epsilon used = 0.05.
Episode 700 finished after 604 time steps with total reward = 10422.00, explorations = 30, exploitations = 557, last epsilon used = 0.05.
Episode 800 finished after 462 time steps with total reward = -9706.00, explorations = 34, exploitations = 409, last epsilon used = 0.05.
Episode 900 finished after 436 time steps with total reward = -9704.00, explorations = 19, exploitations = 391, last epsilon used = 0.05.
